i,j,prediction
1499,3,0.030217518529412724
1499,4,0.00015298683250342208
1499,5,0.00846504668268996
1499,6,0.18139347588480806
1499,7,0.0010476272215260945
1499,8,0.01586525771432555
1499,9,0.03381664926384643
1499,10,0.0007532567664575588
1499,11,0.019075070083192352
1499,12,0.07394055088661014
1499,13,0.002139449004512177
1499,14,0.008463372763502296
1499,15,0.02634214652248476
1499,16,5.134534699504904e-05
1499,17,0.003277117746929482
1499,18,0.02346573634054655
1499,19,1.1573482943268836e-28
1499,20,6.750337254883318e-19
1499,21,0.003275634339475868
1499,22,1.0876430156041486e-06
1499,23,2.692717271415672e-12
1499,24,0.010617328857435038
1499,25,3.897930111842175e-23
1499,26,0.0005295784870164001
1499,27,1.4448151495539404e-27
1499,28,0.001225592528346084
1499,29,3.482346136469431e-08
1499,30,0.011762077597207134
1499,31,0.0015712293260362485
1499,32,0.00026750077222624215
1499,33,0.01747336683303517
1499,34,1.4040190604430982e-07
1499,35,9.741759859232048e-11
1499,36,3.1664122583618894e-06
1499,37,2.154650154229857e-05
1499,38,4.1024616148408186e-05
1499,39,0.04030189342939355
1500,0,0.006166516314958281
1500,1,0.06813709206987885
1500,2,0.008784341651397087
1500,3,0.12016467337567312
1500,4,0.010053107902676717
1500,5,0.05472411898133041
1500,6,0.08079444694190373
1500,7,0.0042276949205295655
1500,8,0.05548632827577594
1500,9,0.009278909022690773
1500,10,0.027321718576465114
1500,11,0.01756147407764785
1500,12,1.5252271503628164e-05
1500,13,1.0685431522492244e-10
1500,14,3.38810268364915e-07
1500,15,0.029596607686024765
1500,16,0.0015462755802430085
1500,17,2.429596510376075e-10
1500,18,3.280512645986473e-10
1500,19,1.1461449660986341e-10
1500,20,1.536145804919991e-16
1500,21,0.008410351222981453
1500,22,8.675954022261585e-07
1500,23,0.04469935033978284
1500,24,0.0001482545300322929
1500,25,0.03596744775800673
1500,26,8.494399383706243e-10
1500,27,8.367147227805844e-06
1500,28,0.0001248211217619167
1500,29,6.132520523152252e-08
1500,30,0.006342412464899738
1500,31,1.114918182427875e-09
1500,32,0.0001233796955111706
1500,33,0.014792100680930122
1500,34,0.022072673947113
1500,35,1.1500609473562513e-07
1500,36,0.0001877987250382361
1500,37,1.0156942719196091e-10
1500,38,1.7399649643581481e-09
1500,39,0.0018908734482911208
1501,0,0.07307560708765783
1501,1,0.054474915944464
1501,2,1.8506631496303674e-06
1501,3,0.021987335700360686
1501,4,6.75604094998771e-08
1501,5,0.007885801465179093
1501,6,0.19324940388476394
1501,7,0.005273056975394252
1501,8,0.025541404432145545
1501,9,5.917881851228471e-05
1501,10,1.2416691577611107e-06
1501,11,4.858737089871353e-07
1501,12,0.0025167111922473656
1501,13,0.008432188453764358
1501,14,0.0023221527708723743
1501,15,0.05945946167378358
1501,16,0.010686759182334896
1501,17,1.1316029690732118e-08
1501,18,6.264643199106611e-07
1501,19,8.210682146907868e-05
1501,20,2.9018998904482013e-10
1501,21,0.0006111839452683778
1501,22,3.7147330223329685e-09
1501,23,2.671947221454769e-06
1501,24,2.2035005858042226e-05
1501,25,2.6724763603994365e-07
1501,26,0.002560148135104265
1501,27,8.9167495605456e-10
1501,28,0.003521075591869388
1501,29,6.819689396957112e-07
1501,30,0.06288062011749442
1501,31,2.9018516384058425e-06
1501,32,0.018115477304962713
1501,33,0.03151698631635247
1501,34,0.16992642793856702
1501,35,0.0014503465131914764
1501,36,0.00032227389045753435
1501,37,1.3385932406392986e-28
1501,38,0.00012181860070964178
1501,39,0.042190741081827236
1502,0,0.07550741424806863
1502,1,0.011890834573313313
1502,2,0.02113437887204995
1502,3,0.05127655559302666
1502,4,6.047371478901025e-05
1502,5,0.0448041526938602
1502,6,0.06084023177456493
1502,7,0.00011760906072535888
1502,8,0.022212625925752294
1502,9,2.793667725203171e-12
1502,10,0.04304084851255591
1502,11,1.1165287343935191e-12
1502,12,2.5921000433153094e-10
1502,13,0.02185931582639281
1502,14,0.000952171759695384
1502,15,0.030237646632119895
1502,16,0.0003519715080771628
1502,17,0.006408481174698182
1502,18,1.7097649694314864e-06
1502,19,0.00046406745603906803
1502,20,0.04757914071520935
1502,21,0.002778128760915858
1502,22,0.0009090762553067001
1502,23,2.271194160650962e-06
1502,24,0.016740871356097264
1502,25,0.013045126575966784
1502,26,9.462582894483032e-10
1502,27,0.00010389256441295556
1502,28,0.0012233346328264269
1502,29,4.449458585921082e-08
1502,30,0.02109084066061511
1502,31,3.957091474781939e-14
1502,32,0.00798942058630269
1502,33,0.014393883982119167
1502,34,0.006622806064933331
1502,35,6.828317674858742e-10
1502,36,1.490663975802892e-05
1502,37,0.008045654708765006
1502,38,2.985123623478418e-10
1502,39,0.15489343558737306
1503,0,0.06510930378042618
1503,1,0.05466472408487135
1503,2,0.01113711497162519
1503,3,0.00022843076166061566
1503,4,1.2994386137438374e-05
1503,5,0.018815016959932932
1503,6,0.2083947274995342
1503,7,0.0210932248888438
1503,8,0.009263734492704033
1503,9,0.029587128588632734
1503,10,0.01428291769904714
1503,11,0.04684837427006906
1503,12,2.268277796026166e-09
1503,13,0.0014067469790201305
1503,14,0.023647567259962393
1503,15,0.007294409402741163
1503,16,7.283616707593309e-06
1503,17,5.181622181566367e-06
1503,18,1.3397712155601332e-08
1503,19,7.56450462985281e-09
1503,20,3.9549629925858394e-16
1503,21,1.536414945596745e-05
1503,22,2.447817501486779e-16
1503,23,2.232387868553957e-08
1503,24,0.04462180370815019
1503,25,2.276354201719869e-09
1503,26,7.503771179081454e-13
1503,27,6.608817909021176e-06
1503,28,0.0011968025888327968
1503,29,0.00015296584930540812
1503,30,0.09430385686486485
1503,31,1.3583933541985933e-07
1503,32,1.3857605912588626e-07
1503,33,0.004529475643129314
1503,34,0.03309986863322125
1503,35,2.2036645648692158e-20
1503,36,4.351409655389999e-18
1503,37,2.727643864266114e-40
1503,38,9.926078984352347e-05
1503,39,0.014754744559062208
1504,0,0.00807014720100998
1504,1,0.021924300994462232
1504,2,0.020135964513059774
1504,3,0.027251264441795216
1504,4,0.021801166821740936
1504,5,0.007991580769038985
1504,6,0.2762477415339429
1504,7,0.003908639263007679
1504,8,0.024836554620734936
1504,9,0.012103047539852078
1504,10,0.0014668301284640301
1504,11,0.021824572287154145
1504,12,5.904775136325688e-10
1504,13,0.02414608883745611
1504,14,0.005184464384030707
1504,15,0.06703292223600543
1504,16,0.005167027728606462
1504,17,0.0021353672228757855
1504,18,0.0019649124957514304
1504,19,0.03126572623964499
1504,20,3.05813101438694e-18
1504,21,4.1937242586928134e-05
1504,22,2.0327653964833573e-12
1504,23,9.344717805691297e-14
1504,24,0.03837437729539579
1504,25,0.0009781402976406861
1504,26,0.008323321176044857
1504,27,4.0251024958762065e-05
1504,28,0.00032573497323766455
1504,29,0.007795829937817324
1504,30,0.019488557665683623
1504,31,5.2619776012449994e-11
1504,32,0.018419451467003103
1504,33,0.013111035913481147
1504,34,0.013264888145010314
1504,35,0.01700125312206239
1504,36,0.00015348267996549394
1504,37,0.002112263226880802
1504,38,4.889453073645612e-09
1504,39,0.03903806903147656
1505,0,0.015353367220518879
1505,1,0.02453498560308932
1505,2,0.005326857513286916
1505,3,0.010845754205462637
1505,4,1.9374536562537813e-06
1505,5,0.0033174674750158263
1505,6,0.250072207680997
1505,7,0.12808101529476096
1505,8,0.013266237584826536
1505,9,3.2558618347930366e-06
1505,10,0.0011357527759880126
1505,11,0.04241722398847607
1505,12,6.856093043607603e-12
1505,13,0.029816914843061593
1505,14,0.005498599344713298
1505,15,0.02956019814373263
1505,16,0.009336400280603799
1505,17,1.2349277343693947e-09
1505,18,0.00017850168613188142
1505,19,2.9799815413503013e-05
1505,20,0.00019565868416213263
1505,21,0.006437757460497077
1505,22,0.0006518556582380502
1505,23,1.202407454070544e-07
1505,24,3.607113393752509e-05
1505,25,9.515027603091396e-07
1505,26,3.736095321564949e-20
1505,27,6.6488923389150685e-09
1505,28,0.012080982142881216
1505,29,0.04828199068967314
1505,30,0.06880444789387508
1505,31,3.1174304833237215e-21
1505,32,0.1041336624230454
1505,33,0.014450916195372414
1505,34,0.009862123201117174
1505,35,0.010240056997230686
1505,36,0.012112448275600873
1505,37,0.0008145165054960568
1505,38,0.0017441635869197018
1505,39,0.02012410301214036
1506,0,0.015822755977363896
1506,1,0.07015208152271452
1506,2,0.010922112575319703
1506,3,0.059782376282450374
1506,4,1.205233942067598e-14
1506,5,0.030561368227155078
1506,6,0.062328352808476144
1506,7,0.013715220725525886
1506,8,0.009161526771921827
1506,9,1.421789917939682e-07
1506,10,0.015602357674166048
1506,11,0.0100576950095392
1506,12,2.781697264681512e-07
1506,13,0.0010127415538090585
1506,14,0.022590766332887088
1506,15,0.04866466269880252
1506,16,0.05547552390189991
1506,17,6.037325250728882e-08
1506,18,0.06519282533890888
1506,19,0.008079215835423705
1506,20,9.64521586686292e-34
1506,21,0.00038569059775695743
1506,22,1.1059221909535472e-11
1506,23,2.32903730119783e-35
1506,24,0.00470298386518637
1506,25,6.553391073342067e-08
1506,26,0.0012607128258341027
1506,27,2.4043954918712633e-09
1506,28,0.0005382261715891895
1506,29,1.1187084177245e-05
1506,30,0.048427500197031716
1506,31,5.561102992530406e-07
1506,32,0.0005326729189112466
1506,33,0.02795878714148776
1506,34,0.09660849904819548
1506,35,1.2344503173469548e-17
1506,36,1.8112889230120409e-09
1506,37,3.47610513693558e-06
1506,38,0.004412393532202899
1506,39,0.10894713110997424
1507,0,0.00498840381789136
1507,1,0.008532398746396193
1507,2,0.008585548763201124
1507,3,0.012949805301088182
1507,4,0.006575113680748798
1507,5,0.07971082493321263
1507,6,0.19430831109731375
1507,7,0.006576908335685032
1507,8,1.8873653442612313e-06
1507,9,5.258975940554083e-05
1507,10,1.0511743087623643e-06
1507,11,0.03646669840660062
1507,12,4.938344310582223e-10
1507,13,0.0001457989216286095
1507,14,0.000684895004570912
1507,15,0.03700363028095078
1507,16,0.008042169846297883
1507,17,0.02624137485373694
1507,18,1.0575389944749128e-07
1507,19,2.378639504504353e-12
1507,20,5.67066065734898e-17
1507,21,0.0010395891162239095
1507,22,0.0001709521408535844
1507,23,4.743978320422632e-11
1507,24,0.0001664994087257296
1507,25,3.313914982610069e-29
1507,26,4.827492800653235e-10
1507,27,0.0001609323614642107
1507,28,0.021908348753133473
1507,29,9.440009158895741e-07
1507,30,0.004676766889872639
1507,31,3.524781138438907e-07
1507,32,0.002035583667285507
1507,33,0.029150334276744017
1507,34,0.034584414949226976
1507,35,1.3610102383875131e-05
1507,36,1.0614793427533634e-15
1507,37,1.3451684293995461e-09
1507,38,0.0004980102187663996
1507,39,0.01089307133298366
1508,0,0.00922632941445362
1508,1,0.12153681680517157
1508,2,0.015254774654010383
1508,3,0.012468960940659872
1508,4,3.297327578424689e-05
1508,5,0.17046707633663896
1508,6,0.13795329946938434
1508,7,0.21113380114595698
1508,8,0.002818773092254145
1508,9,1.5458497165382251e-07
1508,10,1.6405722252635095e-09
1508,11,3.862745102958632e-05
1508,12,5.889797058999286e-07
1508,13,0.0002596858582976302
1508,14,0.0006569079908921199
1508,15,0.002538331684609274
1508,16,0.002623180545719309
1508,17,9.176768085128253e-05
1508,18,1.4073992405803723e-11
1508,19,2.8470001847522654e-13
1508,20,0.0008391557047400636
1508,21,3.282987713350535e-05
1508,22,2.659220197108136e-07
1508,23,0.03814648748697913
1508,24,0.006978410895933428
1508,25,0.01235686391429185
1508,26,4.691616019995798e-13
1508,27,1.8499421294608514e-42
1508,28,0.01181952926433684
1508,29,1.4897138826493656e-05
1508,30,0.09024104163657329
1508,31,1.5397169971538585e-10
1508,32,0.00021440248268199307
1508,33,0.06885261773796966
1508,34,0.003117283809464221
1508,35,0.014150715080174724
1508,36,4.494593862238599e-06
1508,37,4.5410976310517346e-42
1508,38,1.4238402646632114e-08
1508,39,0.06858653995186505
1509,0,0.03905280462563128
1509,1,0.05445497959904882
1509,2,0.010580927005679799
1509,3,0.08108818411591381
1509,4,0.0007314934126465859
1509,5,0.1524036816292284
1509,6,0.10106143283194131
1509,7,0.016923685192210346
1509,8,0.006427068527938294
1509,9,0.0004606394167501786
1509,10,0.029745298292103577
1509,11,0.005198137605912853
1509,12,0.00024091853140560603
1509,13,0.0001810223472404951
1509,14,0.07058186878185171
1509,15,0.0029783818946714164
1509,16,0.00045112347828730646
1509,17,3.69441422636775e-08
1509,18,0.00027111035667939866
1509,19,1.069813058958728e-37
1509,20,3.587148895717483e-21
1509,21,0.0015357644613157935
1509,22,0.016186335380311903
1509,23,0.0003884673934819579
1509,24,0.0006454223204862819
1509,25,2.301031969840247e-05
1509,26,1.4629825588756038e-68
1509,27,1.2171566944541378e-06
1509,28,0.04147710978711112
1509,29,0.0009829743221035532
1509,30,0.06588303336171533
1509,31,2.564375336244753e-16
1509,32,0.01421284425687736
1509,33,0.048392654394687824
1509,34,0.01610166707264389
1509,35,0.012528121207023244
1509,36,4.028868585385587e-15
1509,37,1.462596150611626e-13
1509,38,1.8677042245839562e-10
1509,39,0.06552965393497628
1510,0,0.008141466027195485
1510,1,0.01265131746250563
1510,2,0.0537088850565642
1510,3,2.1019435192406827e-05
1510,4,9.41412817053572e-10
1510,5,0.01599019230713773
1510,6,0.08081061482039614
1510,7,0.06533098673959527
1510,8,3.0532930610032867e-06
1510,9,0.0007813241492192126
1510,10,0.001395994482009157
1510,11,3.669157200095052e-05
1510,12,0.002785016907920979
1510,13,0.07262270914447362
1510,14,0.00015360551883758248
1510,15,0.07010069119155819
1510,16,0.024998412263264855
1510,17,1.8681261347426945e-05
1510,18,0.0037762885229178818
1510,19,3.104756820516074e-28
1510,20,8.949152802469842e-27
1510,21,7.904938993228735e-07
1510,22,3.54479691287881e-05
1510,23,0.008351861310657389
1510,24,0.025453466458341102
1510,25,3.2697084616382515e-09
1510,26,3.31394248591372e-08
1510,27,0.02206356095717953
1510,28,0.010539874421358966
1510,29,0.029330147154728425
1510,30,0.0061820237156394
1510,31,2.2325612511921574e-14
1510,32,0.0029343957163242814
1510,33,0.0777434503807772
1510,34,0.040111387919525225
1510,35,3.070537101076315e-09
1510,36,2.4431282167522794e-08
1510,37,0.00010705270144961364
1510,38,1.2491263492327707e-10
1510,39,0.007967529051242933
1511,0,0.024361129509237422
1511,1,0.04064602911599879
1511,2,0.026787533657298076
1511,3,0.03250336478429844
1511,4,0.03308616319964271
1511,5,0.016732444842474818
1511,6,0.1264208211191532
1511,7,0.029722304527226257
1511,8,0.006219718050852965
1511,9,0.00012913045848566247
1511,10,0.00017092044185478393
1511,11,0.00037183840635384905
1511,12,0.0005470986161625996
1511,13,0.01879474348724508
1511,14,0.00014896502531028008
1511,15,0.0483643236101062
1511,16,0.005467890268701281
1511,17,0.0010207124992449167
1511,18,0.0001009394308271232
1511,19,0.03185509731916418
1511,20,0.0002031192093749242
1511,21,0.0007209893165266608
1511,22,0.007382073098437183
1511,23,1.7623560468672594e-16
1511,24,1.490172593260608e-06
1511,25,2.127141499480985e-09
1511,26,2.749548565737697e-08
1511,27,3.7507702472192624e-35
1511,28,0.004458193571933249
1511,29,0.00819189742436562
1511,30,0.07998351439813209
1511,31,3.3701606218743374e-30
1511,32,1.1209860526801566e-11
1511,33,0.028271106420308074
1511,34,0.0164716092187123
1511,35,2.933638724703007e-05
1511,36,6.481304202853176e-17
1511,37,6.235800882675671e-05
1511,38,0.00017469015860484244
1511,39,0.076984338672194
1512,0,0.03571153512903447
1512,1,0.018847153385776735
1512,2,0.0003207598233143622
1512,3,0.030666209355925213
1512,4,0.010279187295391594
1512,5,0.10221626945726937
1512,6,0.22607070585876754
1512,7,0.04479304796732714
1512,8,0.0012439171030629607
1512,9,0.0012682679834787624
1512,10,5.9235761053707924e-06
1512,11,0.028971330525313015
1512,12,5.597390338538016e-14
1512,13,0.0009312956043900972
1512,14,0.03916148723548577
1512,15,0.05698324071697272
1512,16,0.0021989897265992098
1512,17,1.9231101988401464e-06
1512,18,0.015596271827499111
1512,19,1.240377273704931e-13
1512,20,1.4899251158110444e-08
1512,21,0.0006081976418615614
1512,22,7.551668151892475e-17
1512,23,9.302992019513904e-07
1512,24,0.002079683979250813
1512,25,1.2391409520103715e-25
1512,26,0.0008070245428098648
1512,27,9.512802278721714e-06
1512,28,0.0016484741979670068
1512,29,0.0006547233019843286
1512,30,0.1838800275755304
1512,31,0.00041511005337925696
1512,32,5.0866482268291175e-09
1512,33,0.02937295050938248
1512,34,0.0006533275813899566
1512,35,1.3511492791075107e-05
1512,36,0.011740977363338548
1512,37,3.0263507526719383e-23
1512,38,0.03401409281729814
1512,39,0.02807293820735019
1513,0,0.000796180512031735
1513,1,0.06470880380295194
1513,2,0.00046446271625270386
1513,3,0.018838445539148433
1513,4,0.02421370105248505
1513,5,0.004540432239903929
1513,6,0.09824335555399047
1513,7,0.0022496275632367417
1513,8,0.010996319162553959
1513,9,0.001181880097601219
1513,10,4.883703646484965e-07
1513,11,4.4887869554534726e-05
1513,12,0.045072101728982475
1513,13,0.00011566739763836398
1513,14,0.002496500128097372
1513,15,0.013550602317443022
1513,16,0.00369467235083592
1513,17,2.21166494964609e-10
1513,18,0.0004938734399239907
1513,19,9.300980679660864e-30
1513,20,2.124302669481147e-06
1513,21,0.0037061154632137736
1513,22,3.0456267215217135e-09
1513,23,7.192571427848184e-09
1513,24,0.0015308743443747524
1513,25,0.000686095418182675
1513,26,4.369517362223866e-05
1513,27,6.36230014020619e-16
1513,28,0.00011480584377904026
1513,29,5.92106314896005e-10
1513,30,0.05388841561412479
1513,31,7.830185525942239e-32
1513,32,0.0005962727944433996
1513,33,0.12760309735001252
1513,34,1.7107653873944143e-05
1513,35,0.0004886010607703931
1513,36,1.4488222012233642e-11
1513,37,1.054861306199828e-10
1513,38,6.223955932679038e-06
1513,39,0.021937466636146322
1514,0,0.027444467572327248
1514,1,0.040498773979167194
1514,2,0.0004441311049607006
1514,3,0.025464860448349984
1514,4,0.00010090664034878555
1514,5,0.050177587877900595
1514,6,0.24685496111162136
1514,7,0.08520563677131136
1514,8,0.001343460781741611
1514,9,0.0015293696357809826
1514,10,0.042531388471644
1514,11,0.005573934288289651
1514,12,0.0013369953485161345
1514,13,1.3199845641862172e-05
1514,14,0.0351595231851245
1514,15,0.007825351820507122
1514,16,0.006583452420684454
1514,17,1.110366156189532e-09
1514,18,7.221748137959065e-05
1514,19,2.7018699572294802e-05
1514,20,1.3710144835750404e-16
1514,21,9.397184130354056e-05
1514,22,0.00012548980469575215
1514,23,0.0007103839088948078
1514,24,1.7741276501907632e-09
1514,25,1.866195582367082e-26
1514,26,2.0118508509809335e-12
1514,27,1.1512583823819522e-14
1514,28,0.007349260654370226
1514,29,0.0021936736344909183
1514,30,0.06370426750037221
1514,31,7.901771081272238e-19
1514,32,6.080525019123913e-07
1514,33,0.07401409904654428
1514,34,0.05779208593073816
1514,35,0.014168818092587649
1514,36,0.0016669691239904786
1514,37,1.5983180067836068e-19
1514,38,0.001340524184786377
1514,39,0.056128604093079654
1515,0,0.03384769174761996
1515,1,0.0457541086770233
1515,2,0.0006949410857585348
1515,3,0.036150929377822404
1515,4,0.0037422343647602607
1515,5,0.002300444150861441
1515,6,0.14210029671840846
1515,7,0.04412774509728733
1515,8,0.008488015686210224
1515,9,4.565413415586409e-06
1515,10,0.016921864343395814
1515,11,0.006027179148955194
1515,12,2.203154475765024e-07
1515,13,0.0026815260787771316
1515,14,0.0017028329149729139
1515,15,0.05797719201818007
1515,16,0.007457317896789747
1515,17,0.002165485959994265
1515,18,5.0732781122127336e-08
1515,19,6.021793779367014e-05
1515,20,1.269959418920789e-12
1515,21,0.009849015005662076
1515,22,5.285108615233799e-09
1515,23,0.011995032664619086
1515,24,0.02442375306984903
1515,25,1.6757299002949093e-10
1515,26,0.0057728003791969905
1515,27,0.0004958389761182084
1515,28,0.00012040780446047638
1515,29,1.0263038744903635e-09
1515,30,0.05759330193385597
1515,31,0.008026784376823309
1515,32,0.0016156262261515049
1515,33,0.0075423428054515115
1515,34,0.011037718714388063
1515,35,0.00012209538066176891
1515,36,0.0011096358604654787
1515,37,8.29033741685556e-24
1515,38,0.00014307047722675055
1515,39,0.1562924878127934
1516,0,0.05939732712333779
1516,1,0.002594776080250859
1516,2,0.09319349603324252
1516,3,0.06849253059714856
1516,4,6.2390070833751126e-09
1516,5,0.029168641174826926
1516,6,0.2540248142657287
1516,7,0.014327278679540523
1516,8,0.00550364697511873
1516,9,0.0037630168276609095
1516,10,0.0027248825809878426
1516,11,0.026377613226766627
1516,12,0.0037001444915773386
1516,13,0.06675851854072866
1516,14,0.0003503897476010991
1516,15,0.015795041285659783
1516,16,0.001178919320944503
1516,17,6.740240479030914e-07
1516,18,0.0007640273388109648
1516,19,0.00659832671577235
1516,20,1.9092234089660768e-05
1516,21,0.0008938379359269336
1516,22,1.019824651958867e-06
1516,23,3.593034015695221e-07
1516,24,0.0045128522904495216
1516,25,6.010637152029244e-24
1516,26,1.6590160241758903e-12
1516,27,7.874062935869607e-08
1516,28,0.02861490711574888
1516,29,1.2220984462269935e-05
1516,30,0.051267856969878484
1516,31,4.402865499447585e-33
1516,32,0.008505542547672053
1516,33,0.048096733529241806
1516,34,0.057988134212475874
1516,35,0.0011971014907865623
1516,36,4.080170898023927e-09
1516,37,1.1789394742630741e-22
1516,38,5.1969498034999956e-05
1516,39,0.11285301914767597
1517,0,0.06316411524296174
1517,1,0.02140572042553381
1517,2,0.07316344639377091
1517,3,0.02722716912545533
1517,4,0.0004110986467585314
1517,5,0.06154404352196508
1517,6,0.16231889491112353
1517,7,0.008626324501746052
1517,8,0.00260800400867168
1517,9,4.575628221162719e-06
1517,10,0.09168579702816808
1517,11,0.0009730934854780312
1517,12,3.334890910482797e-07
1517,13,0.0016242844971556946
1517,14,0.005538433661487012
1517,15,0.011013095480354175
1517,16,0.014057875165204934
1517,17,0.012902806376211957
1517,18,0.00011801822749169467
1517,19,3.83340823810405e-29
1517,20,1.5433157739832908e-08
1517,21,0.009977897382307336
1517,22,4.442616780093166e-20
1517,23,4.951262191783955e-08
1517,24,0.002070198400662816
1517,25,1.977180469933438e-09
1517,26,3.373202907093468e-06
1517,27,0.0026335835268932054
1517,28,0.0030127132630232245
1517,29,0.0025814752860853175
1517,30,0.019795067388431058
1517,31,3.2599962670208493e-16
1517,32,0.002225754803155467
1517,33,0.011802127522733756
1517,34,0.009369390141375398
1517,35,3.218539639318643e-16
1517,36,9.239513123691003e-09
1517,37,3.63210815838925e-06
1517,38,5.772639860987096e-05
1517,39,0.008424410188325914
1518,0,0.07925828880691323
1518,1,0.014518439940954002
1518,2,6.358912940953606e-06
1518,3,0.0004351384515967598
1518,4,7.50622817266088e-09
1518,5,0.03634298007505205
1518,6,0.17460727373823257
1518,7,0.023493765171793437
1518,8,0.012585977386097333
1518,9,0.03090942164205862
1518,10,0.0119816907661449
1518,11,0.014948034330403568
1518,12,0.017997246227313874
1518,13,0.002262288951147875
1518,14,0.0008878226206206829
1518,15,0.06316511601056254
1518,16,0.0014523886890519474
1518,17,0.0005689152841016311
1518,18,0.006839094245230955
1518,19,3.462935988989077e-06
1518,20,1.209351161313694e-11
1518,21,0.0018577499045183373
1518,22,7.731587155865161e-07
1518,23,2.1624470685982507e-28
1518,24,0.05477660548824308
1518,25,0.00015343078822649647
1518,26,2.6956619007804744e-23
1518,27,0.00011196248355147719
1518,28,0.008986140023468696
1518,29,0.0003108745829736674
1518,30,0.058827477033206725
1518,31,2.2714158554850452e-05
1518,32,2.581901690599511e-05
1518,33,0.016520319254930034
1518,34,0.037634329043617465
1518,35,4.160441836007712e-05
1518,36,1.4399036209911834e-17
1518,37,6.049978071270512e-08
1518,38,0.037419678105491176
1518,39,0.012601033287340796
1519,0,0.10826473633565016
1519,1,0.07250848225809838
1519,2,0.016175345028545427
1519,3,0.002470127592866138
1519,4,0.0016318961331740413
1519,5,0.014183686093363472
1519,6,0.22789997614071242
1519,7,0.026062147883814918
1519,8,0.005430437002981342
1519,9,0.004332682314090144
1519,10,0.07044300845986941
1519,11,2.318595573720787e-05
1519,12,6.685637031534414e-12
1519,13,4.677408356133496e-06
1519,14,1.1247119586972905e-05
1519,15,0.058753937830032674
1519,16,0.007131447325489689
1519,17,6.566984212182866e-05
1519,18,2.8369245255265265e-12
1519,19,9.777138282224403e-13
1519,20,9.690845057663124e-16
1519,21,0.00010411722177838455
1519,22,0.0013235657963761745
1519,23,1.3824025412609422e-08
1519,24,4.148831509210186e-07
1519,25,2.3019698835289044e-08
1519,26,7.19037653781601e-15
1519,27,1.608437470576148e-17
1519,28,0.008707965694342186
1519,29,0.0016928454217427326
1519,30,0.03555739343749848
1519,31,6.659336319030159e-09
1519,32,0.004096416383283928
1519,33,0.020964594528929216
1519,34,0.013535299653910558
1519,35,1.2468817935469513e-08
1519,36,4.941691408248741e-09
1519,37,1.2375062577779676e-05
1519,38,0.01724310419263956
1519,39,0.0029706922400918483
1520,0,0.08131398918611168
1520,1,0.07764046208384141
1520,2,0.010437460819618393
1520,3,6.967421328476777e-05
1520,4,0.018639290641686262
1520,5,0.01673885876274444
1520,6,0.1847836123268054
1520,7,0.03436677464969913
1520,8,0.04934109523427222
1520,9,1.8400064202124206e-08
1520,10,0.007134412014391484
1520,11,0.00138944067951304
1520,12,3.2076567501122224e-06
1520,13,0.0076959088459641325
1520,14,0.012567305463330196
1520,15,0.00022147113691002327
1520,16,0.010812123190654941
1520,17,4.79349669940413e-06
1520,18,0.0001958284861660077
1520,19,3.7352212744883524e-11
1520,20,3.485079843928022e-08
1520,21,2.7220413554509367e-05
1520,22,0.0004161011147744417
1520,23,9.501398356561923e-05
1520,24,0.008608076463084044
1520,25,6.317735356353142e-10
1520,26,6.545750564385775e-30
1520,27,8.436809771201565e-09
1520,28,0.014317271030397845
1520,29,0.00398917058255058
1520,30,0.11892558484870845
1520,31,3.714106073383177e-27
1520,32,0.004941553517884149
1520,33,0.1350047083575497
1520,34,0.007645721158547179
1520,35,2.200238409592817e-06
1520,36,1.0115907393720508e-07
1520,37,6.015171213872332e-13
1520,38,9.303743747594213e-06
1520,39,0.13056113437246844
1521,0,0.00829608545915606
1521,1,0.08666867007148998
1521,2,0.0034433182098488626
1521,3,0.021011343524577217
1521,4,1.0218256675837354e-10
1521,5,0.01957888077356897
1521,6,0.21996895495936936
1521,7,0.017272892166635828
1521,8,0.015431667467321468
1521,9,4.396227485182881e-05
1521,10,0.062274636346592326
1521,11,0.01792478344187176
1521,12,1.2442347951707181e-05
1521,13,0.00046237340596433395
1521,14,0.0005284812408749655
1521,15,0.03925628641595778
1521,16,0.04450941275118416
1521,17,4.4165541454492984e-11
1521,18,6.236106673221539e-09
1521,19,6.367012501768324e-28
1521,20,0.04244343227938791
1521,21,0.0013765323735163214
1521,22,0.003030734788673261
1521,23,9.063476675710136e-08
1521,24,2.2014796716249804e-05
1521,25,0.0008442856291646421
1521,26,9.183794521012363e-07
1521,27,0.014417521161305034
1521,28,0.00585227340888737
1521,29,4.864837654595759e-06
1521,30,0.17781666483905323
1521,31,2.3383899412483427e-07
1521,32,0.004315691413188744
1521,33,0.10927106598635022
1521,34,0.09466749824100965
1521,35,0.0008623216542920689
1521,36,2.4844556021769388e-14
1521,37,3.618411497722501e-08
1521,38,2.6101333008205053e-10
1521,39,0.004818731604532448
1522,0,0.004045084772441387
1522,1,0.019198952039507142
1522,2,0.034050321687406904
1522,3,0.01651733467180429
1522,4,1.9530550326655347e-07
1522,5,0.1692989026717012
1522,6,0.25649703008352664
1522,7,0.003651033702017148
1522,8,0.05189997871353754
1522,9,9.192529678901233e-07
1522,10,0.007210105429136219
1522,11,0.014990322524612236
1522,12,1.7326078111423122e-08
1522,13,1.1826764396720592e-07
1522,14,5.72736993077884e-13
1522,15,0.057009147524437
1522,16,0.03165672254767497
